InputSize,Algorithm,Type,ThreadCount,TimeGenData,TimeSort,TimeVerify,TimeTotal,IsSorted
1000000,merge,mta,10,5.32135,25.5922,0.013846,30.9274,1
1000000,merge,mta,10,5.25145,25.28,0.012834,30.5443,1
1000000,merge,mta,10,5.41559,25.5635,0.014537,30.9937,1
1000000,merge,mta,10,5.31689,25.1302,0.014277,30.4614,1
1000000,merge,mta,10,5.23347,25.2466,0.014277,30.4943,1
1000000,merge,mta,10,5.29956,25.2938,0.014387,30.6078,1
1000000,merge,mta,10,5.19423,25.4886,0.013335,30.6962,1
1000000,merge,mta,10,5.29699,25.2768,0.012894,30.5867,1
1000000,merge,mta,10,5.36796,25.2679,0.012183,30.6481,1
1000000,merge,mta,10,5.21738,25.3015,0.013315,30.5322,1
1000000,merge,mta,10,5.30573,25.3408,0.017122,30.6637,1
1000000,merge,mta,10,5.25839,25.3461,0.013555,30.618,1
1000000,merge,mta,10,5.33591,25.2544,0.011882,30.6022,1
1000000,merge,mta,10,5.29757,24.7522,0.013595,30.0634,1
1000000,merge,mta,10,5.34546,25.2091,0.012884,30.5675,1
1000000,merge,mta,10,5.21489,25.6446,0.013536,30.873,1
1000000,merge,mta,10,5.2987,25.3702,0.013455,30.6823,1
1000000,merge,mta,10,5.39645,25.2053,0.013776,30.6156,1
1000000,merge,mta,10,5.35674,26.0774,0.013245,31.4474,1
1000000,merge,mta,10,5.50159,25.1395,0.013014,30.6541,1
1000000,merge,mta,10,5.29714,25.5081,0.013625,30.8188,1
1000000,merge,mta,10,5.48223,25.1332,0.014206,30.6296,1
1000000,merge,mta,10,5.27407,25.3007,0.013786,30.5885,1
1000000,merge,mta,10,5.36077,25.355,0.013425,30.7292,1
1000000,merge,mta,10,5.32242,25.3354,0.013716,30.6716,1
1000000,merge,mta,10,5.25544,25.2991,0.013406,30.5679,1
1000000,merge,mta,10,5.29373,25.2538,0.013595,30.5611,1
1000000,merge,mta,10,5.37511,25.3675,0.013986,30.7566,1
1000000,merge,mta,10,5.31207,25.7006,0.014097,31.0267,1
1000000,merge,mta,10,5.30291,25.301,0.013595,30.6175,1
1000000,merge,mta,10,5.30404,25.211,0.013054,30.5281,1
1000000,merge,mta,10,5.32487,24.5092,0.012143,29.8462,1
1000000,merge,mta,10,5.43975,25.3329,0.013936,30.7866,1
1000000,merge,mta,10,5.33688,25.2713,0.013876,30.6221,1
1000000,merge,mta,10,5.27914,24.7005,0.017533,29.9972,1
1000000,merge,mta,10,5.3389,25.5091,0.013345,30.8614,1
1000000,merge,mta,10,5.26381,25.3473,0.013886,30.625,1
1000000,merge,mta,10,5.27776,25.1166,0.017212,30.4116,1
1000000,merge,mta,10,5.20078,25.4689,0.013656,30.6834,1
1000000,merge,mta,10,5.30823,25.3543,0.014277,30.6769,1
1000000,merge,mta,10,5.32903,25.2364,0.013305,30.5787,1
1000000,merge,mta,10,5.26016,25.37,0.014196,30.6443,1
1000000,merge,mta,10,5.35647,26.1732,0.013195,31.5429,1
1000000,merge,mta,10,5.27069,25.4212,0.013796,30.7056,1
1000000,merge,mta,10,5.32634,25.2289,0.012934,30.5682,1
1000000,merge,mta,10,5.31597,24.3526,0.013756,29.6823,1
1000000,merge,mta,10,5.30966,25.2467,0.013074,30.5694,1
1000000,merge,mta,10,5.20484,25.7227,0.013556,30.9411,1
1000000,merge,mta,10,5.3471,25.2583,0.013635,30.6191,1
1000000,merge,mta,10,5.19789,25.7183,0.011802,30.928,1
1000000,merge,mta,10,5.2856,25.3662,0.013455,30.6653,1
1000000,merge,mta,10,5.40918,31.2637,0.013295,36.6862,1
1000000,merge,mta,10,5.34084,25.2527,0.013255,30.6068,1
1000000,merge,mta,10,5.37491,24.6181,0.012463,30.0055,1
1000000,merge,mta,10,5.34772,25.1761,0.013886,30.5377,1
1000000,merge,mta,10,5.33397,25.5282,0.014067,30.8762,1
1000000,merge,mta,10,5.27018,24.7718,0.013646,30.0556,1
1000000,merge,mta,10,5.32953,25.3553,0.013736,30.6986,1
1000000,merge,mta,10,5.33092,24.5832,0.012544,29.9266,1
1000000,merge,mta,10,5.28574,25.2864,0.013245,30.5854,1
1000000,merge,mta,10,5.28495,25.3508,0.013264,30.649,1
1000000,merge,mta,10,5.45614,25.6377,0.01606,31.1099,1
1000000,merge,mta,10,5.27642,25.1186,0.016871,30.4119,1
1000000,merge,mta,10,5.20174,25.5617,0.013475,30.7769,1
1000000,merge,mta,10,5.35549,25.536,0.013365,30.9049,1
1000000,merge,mta,10,5.29508,25.4681,0.015209,30.7784,1
1000000,merge,mta,10,5.34044,25.4442,0.013937,30.7986,1
1000000,merge,mta,10,5.3159,25.7927,0.014878,31.1235,1
1000000,merge,mta,10,5.33498,25.6514,0.013755,31.0001,1
1000000,merge,mta,10,5.31819,24.2871,0.013876,29.6191,1
1000000,merge,mta,10,5.37422,25.2224,0.013865,30.6105,1
1000000,merge,mta,10,5.22553,25.2486,0.014117,30.4882,1
1000000,merge,mta,10,5.25961,25.332,0.013034,30.6047,1
1000000,merge,mta,10,5.25079,25.2468,0.013976,30.5116,1
1000000,merge,mta,10,5.24985,25.3753,0.013535,30.6387,1
1000000,merge,mta,10,5.21664,25.5051,0.013726,30.7355,1
1000000,merge,mta,11,5.22775,23.5264,0.013855,28.768,1
1000000,merge,mta,11,5.26534,24.0243,0.016982,29.3066,1
1000000,merge,mta,11,5.42496,22.894,0.014126,28.3331,1
1000000,merge,mta,11,5.35175,24.4287,0.014587,29.7951,1
1000000,merge,mta,11,5.33171,23.0357,0.014407,28.3818,1
1000000,merge,mta,11,5.341,24.2197,0.013685,29.5744,1
1000000,merge,mta,11,5.44011,22.2754,0.014518,27.73,1
1000000,merge,mta,11,5.18287,23.5636,0.013436,28.7599,1
1000000,merge,mta,11,5.36275,22.968,0.013505,28.3442,1
1000000,merge,mta,11,5.31826,23.0366,0.014567,28.3694,1
1000000,merge,mta,11,5.26159,23.0494,0.014176,28.3252,1
1000000,merge,mta,11,5.18249,23.4869,0.013095,28.6824,1
1000000,merge,mta,11,5.28681,23.4299,0.012594,28.7293,1
1000000,merge,mta,11,5.28513,23.1938,0.014036,28.493,1
1000000,merge,mta,11,5.32997,22.9719,0.014307,28.3162,1
1000000,merge,mta,11,5.35825,23.306,0.013756,28.678,1
1000000,merge,mta,11,5.30804,23.1404,0.013425,28.4618,1
1000000,merge,mta,11,5.2525,23.3062,0.013956,28.5727,1
1000000,merge,mta,11,5.31616,24.5159,0.012603,29.8447,1
1000000,merge,mta,11,5.26488,23.2953,0.013796,28.574,1
1000000,merge,mta,11,5.30893,23.5007,0.013946,28.8236,1
1000000,merge,mta,11,5.32425,24.6374,0.013315,29.975,1
1000000,merge,mta,11,5.28819,23.3358,0.013525,28.6375,1
1000000,merge,mta,11,5.24892,23.7674,0.013646,29.0299,1
1000000,merge,mta,11,5.35588,23.0418,0.013706,28.4114,1
1000000,merge,mta,11,5.29809,22.581,0.013715,27.8928,1
1000000,merge,mta,11,5.2853,23.1094,0.013956,28.4086,1
1000000,merge,mta,11,5.28258,23.5904,0.012082,28.8851,1
1000000,merge,mta,11,5.254,24.3686,0.016782,29.6394,1
1000000,merge,mta,11,5.49328,24.8706,0.019937,30.3838,1
1000000,merge,mta,11,5.29482,24.2671,0.013585,29.5755,1
1000000,merge,mta,11,5.23304,23.033,0.014257,28.2803,1
1000000,merge,mta,11,5.32456,23.264,0.014858,28.6034,1
1000000,merge,mta,11,5.29815,23.3085,0.013986,28.6207,1
1000000,merge,mta,11,5.25323,23.3775,0.013255,28.6439,1
1000000,merge,mta,11,5.32165,22.9043,0.014678,28.2406,1
1000000,merge,mta,11,5.2992,23.3792,0.013986,28.6924,1
1000000,merge,mta,11,5.20857,23.7069,0.013516,28.929,1
1000000,merge,mta,11,5.23599,23.0497,0.014397,28.3001,1
1000000,merge,mta,11,5.20304,23.3137,0.017142,28.5338,1
1000000,merge,mta,11,5.67561,24.0765,0.013625,29.7657,1
1000000,merge,mta,11,5.34113,23.6778,0.013255,29.0322,1
1000000,merge,mta,11,5.39687,23.2485,0.012153,28.6575,1
1000000,merge,mta,11,5.32956,24.1905,0.017042,29.5371,1
1000000,merge,mta,11,5.25568,22.88,0.014467,28.1501,1
1000000,merge,mta,11,5.31159,22.962,0.013025,28.2866,1
1000000,merge,mta,11,5.53941,23.6611,0.013555,29.2141,1
1000000,merge,mta,11,5.31414,24.3549,0.016841,29.6859,1
1000000,merge,mta,11,5.15884,23.3299,0.01589,28.5046,1
1000000,merge,mta,11,5.31989,23.2179,0.014327,28.5521,1
1000000,merge,mta,11,5.29478,23.0737,0.013515,28.3819,1
1000000,merge,mta,11,5.2148,23.1858,0.014156,28.4148,1
1000000,merge,mta,11,5.31351,24.157,0.017933,29.4884,1
1000000,merge,mta,11,5.31537,23.4049,0.014838,28.7351,1
1000000,merge,mta,11,5.3098,23.2045,0.014457,28.5287,1
1000000,merge,mta,11,5.18561,23.1906,0.013355,28.3895,1
1000000,merge,mta,11,5.30959,23.1394,0.012573,28.4616,1
1000000,merge,mta,11,5.38217,24.1459,0.013786,29.5418,1
1000000,merge,mta,11,5.30874,24.1452,0.012614,29.4666,1
1000000,merge,mta,11,5.34865,22.7918,0.014718,28.1552,1
1000000,merge,mta,11,5.30253,23.3029,0.014497,28.6199,1
1000000,merge,mta,11,5.26951,24.2728,0.013856,29.5562,1
1000000,merge,mta,11,5.27022,23.119,0.013936,28.4032,1
1000000,merge,mta,11,5.31578,23.5408,0.013305,28.8699,1
1000000,merge,mta,11,5.29657,23.5049,0.012773,28.8142,1
1000000,merge,mta,11,5.3006,23.8945,0.016551,29.2116,1
1000000,merge,mta,11,5.32513,23.3245,0.013104,28.6627,1
1000000,merge,mta,11,5.29844,24.2507,0.014186,29.5633,1
1000000,merge,mta,11,5.25404,23.1575,0.014206,28.4257,1
1000000,merge,mta,11,5.44184,23.9544,0.013425,29.4096,1
1000000,merge,mta,11,5.31332,23.6166,0.011632,28.9416,1
1000000,merge,mta,11,5.332,23.7929,0.013405,29.1383,1
1000000,merge,mta,11,5.21199,23.2091,0.013875,28.435,1
1000000,merge,mta,11,5.27299,23.425,0.013164,28.7112,1
1000000,merge,mta,11,5.3319,23.5749,0.013916,28.9207,1
1000000,merge,mta,11,5.32134,23.4982,0.013185,28.8327,1
1000000,merge,mta,11,5.30155,23.5289,0.013826,28.8443,1
1000000,merge,mta,11,5.30116,23.795,0.016821,29.113,1
1000000,merge,mta,11,5.32806,22.7698,0.018474,28.1164,1
1000000,merge,mta,11,5.32263,23.6557,0.013716,28.9921,1
1000000,merge,mta,11,5.31094,23.2143,0.018114,28.5433,1
1000000,merge,mta,11,5.33249,22.6632,0.014307,28.0099,1
1000000,merge,mta,11,5.32665,23.3233,0.013255,28.6632,1
1000000,merge,mta,11,5.30868,23.6854,0.013595,29.0077,1
1000000,merge,mta,11,5.51615,23.5569,0.014467,29.0875,1
1000000,merge,mta,11,5.31866,23.1029,0.014396,28.4359,1
1000000,merge,mta,11,5.56894,23.5561,0.016812,29.1418,1
1000000,merge,mta,11,5.35687,23.0517,0.014457,28.423,1
1000000,merge,mta,11,5.38551,23.4541,0.013154,28.8527,1
1000000,merge,mta,11,5.48329,22.8062,0.012904,28.3024,1
1000000,merge,mta,11,5.24467,22.9352,0.014207,28.194,1
1000000,merge,mta,11,5.2677,22.6169,0.013496,27.8981,1
1000000,merge,mta,11,5.37933,22.9786,0.012874,28.3708,1
1000000,merge,mta,11,5.28889,23.65,0.013325,28.9522,1
1000000,merge,mta,11,5.32839,23.9104,0.016561,29.2554,1
1000000,merge,mta,11,5.3288,24.0505,0.017152,29.3965,1
1000000,merge,mta,11,5.32775,24.0835,0.018745,29.43,1
1000000,merge,mta,11,5.33664,23.7275,0.013585,29.0777,1
1000000,merge,mta,11,5.34395,24.1144,0.013576,29.4719,1
1000000,merge,mta,11,5.26869,24.0621,0.012113,29.3429,1
1000000,merge,mta,12,5.34446,21.8676,0.014958,27.227,1
1000000,merge,mta,12,5.35906,22.3328,0.018525,27.7104,1
1000000,merge,mta,12,5.31965,22.2657,0.014437,27.5998,1
1000000,merge,mta,12,5.34252,22.3384,0.017824,27.6988,1
1000000,merge,mta,12,5.36543,22.3772,0.014376,27.757,1
1000000,merge,mta,12,5.26911,21.9064,0.014076,27.1896,1
1000000,merge,mta,12,5.31546,21.7199,0.014858,27.0502,1
1000000,merge,mta,12,5.36802,22.4687,0.014156,27.8509,1
1000000,merge,mta,12,5.27156,21.9203,0.014166,27.206,1
1000000,merge,mta,12,5.35367,21.6784,0.014637,27.0467,1
1000000,merge,mta,12,5.32963,22.2267,0.014587,27.5709,1
1000000,merge,mta,12,5.30646,21.0436,0.014887,26.3649,1
1000000,merge,mta,12,5.27623,23.3277,0.015268,28.6192,1
1000000,merge,mta,12,5.29377,22.5821,0.014437,27.8903,1
1000000,merge,mta,12,5.30312,21.9473,0.015289,27.2657,1
1000000,merge,mta,12,5.27677,22.9794,0.017593,28.2737,1
1000000,merge,mta,12,5.28751,21.8095,0.014627,27.1116,1
1000000,merge,mta,12,5.30919,22.0774,0.014507,27.4011,1
1000000,merge,mta,12,5.34664,22.2905,0.014116,27.6513,1
1000000,merge,mta,12,5.29606,22.0718,0.014457,27.3823,1
1000000,merge,mta,12,5.32614,22.3157,0.014287,27.6562,1
1000000,merge,mta,12,5.27215,22.5367,0.014147,27.823,1
1000000,merge,mta,12,5.46436,21.9464,0.014037,27.4248,1
1000000,merge,mta,12,5.32097,22.0865,0.014858,27.4223,1
1000000,merge,mta,12,5.26958,22.509,0.017673,27.7962,1
1000000,merge,mta,12,5.18077,22.0676,0.014197,27.2626,1
1000000,merge,mta,12,5.25612,22.0096,0.022752,27.2884,1
1000000,merge,mta,12,5.24678,22.3227,0.014146,27.5836,1
1000000,merge,mta,12,5.28803,21.8273,0.015659,27.131,1
1000000,merge,mta,12,5.20714,21.9127,0.014367,27.1343,1
1000000,merge,mta,12,5.25379,22.7617,0.014587,28.0301,1
1000000,merge,mta,12,5.2957,21.8399,0.015529,27.1512,1
1000000,merge,mta,12,5.2952,22.3432,0.014106,27.6525,1
1000000,merge,mta,12,5.31287,22.1726,0.013805,27.4993,1
1000000,merge,mta,12,5.62922,22.002,0.014738,27.6459,1
1000000,merge,mta,12,5.31843,22.4491,0.013976,27.7815,1
1000000,merge,mta,12,5.25998,21.9675,0.013906,27.2414,1
1000000,merge,mta,12,5.2474,22.1701,0.014948,27.4324,1
1000000,merge,mta,12,5.23759,22.061,0.012954,27.3116,1
1000000,merge,mta,12,5.35686,22.055,0.014027,27.4258,1
1000000,merge,mta,12,5.45223,22.5375,0.018084,28.0078,1
1000000,merge,mta,12,5.35781,22.1316,0.012974,27.5024,1
1000000,merge,mta,12,5.3692,21.6127,0.014588,26.9965,1
1000000,merge,mta,12,5.22858,22.4128,0.013886,27.6553,1
1000000,merge,mta,12,5.34624,21.9326,0.014227,27.2931,1
1000000,merge,mta,12,5.26737,22.8947,0.017843,28.1799,1
1000000,merge,mta,12,5.41823,22.4493,0.013866,27.8814,1
1000000,merge,mta,12,5.32912,21.7904,0.014046,27.1336,1
1000000,merge,mta,12,5.37715,23.4498,0.017182,28.8442,1
1000000,merge,mta,12,5.37175,22.0575,0.014237,27.4435,1
1000000,merge,mta,12,5.30972,22.8711,0.013796,28.1947,1
1000000,merge,mta,12,5.35742,22.3806,0.012774,27.7508,1
1000000,merge,mta,12,5.35633,21.916,0.015008,27.2873,1
1000000,merge,mta,12,5.22984,22.5949,0.013756,27.8385,1
1000000,merge,mta,12,5.31249,22.7053,0.017703,28.0355,1
1000000,merge,mta,12,5.29503,21.9259,0.014357,27.2353,1
1000000,merge,mta,12,5.45417,22.7157,0.014176,28.184,1
1000000,merge,mta,12,5.20247,22.5086,0.013506,27.7246,1
1000000,merge,mta,12,5.3283,23.0467,0.016891,28.3919,1
1000000,merge,mta,12,5.33651,21.9726,0.012804,27.3219,1
1000000,merge,mta,12,5.29281,22.159,0.013585,27.4654,1
1000000,merge,mta,12,5.22279,22.3041,0.017262,27.5442,1
1000000,merge,mta,12,5.31407,22.5708,0.013846,27.8987,1
1000000,merge,mta,12,5.17101,22.1888,0.014256,27.374,1
1000000,merge,mta,12,5.29633,22.1006,0.014507,27.4115,1
1000000,merge,mta,12,5.25454,22.318,0.014007,27.5866,1
1000000,merge,mta,12,5.20669,22.3018,0.013886,27.5224,1
1000000,merge,mta,12,5.2572,22.0275,0.014236,27.299,1
1000000,merge,mta,12,5.29677,22.0074,0.014207,27.3184,1
1000000,merge,mta,12,5.26662,21.9498,0.014858,27.2312,1
1000000,merge,mta,12,5.2971,22.2581,0.014116,27.5693,1
1000000,merge,mta,12,5.26788,22.1315,0.014146,27.4135,1
1000000,merge,mta,12,5.33384,23.8613,0.013184,29.2083,1
1000000,merge,mta,12,5.5003,22.4902,0.01604,28.0065,1
1000000,merge,mta,12,5.27896,21.8447,0.013475,27.1371,1
1000000,merge,mta,12,5.32897,22.5997,0.014046,27.9427,1
1000000,merge,mta,12,5.36647,21.9439,0.013725,27.3241,1
1000000,merge,mta,12,5.36566,22.0878,0.014287,27.4678,1
1000000,merge,mta,12,5.29207,21.8314,0.014037,27.1375,1
1000000,merge,mta,12,5.2993,22.4924,0.014538,27.8063,1
1000000,merge,mta,12,5.52523,21.9994,0.014838,27.5395,1
1000000,merge,mta,12,5.36962,21.8297,0.014667,27.2139,1
1000000,merge,mta,12,5.34506,22.7556,0.013746,28.1144,1
1000000,merge,mta,12,5.26399,22.0894,0.014347,27.3678,1
1000000,merge,mta,12,5.32461,23.1772,0.016842,28.5187,1
1000000,merge,mta,12,5.34246,22.0221,0.014037,27.3786,1
1000000,merge,mta,12,5.37272,22.0282,0.014337,27.4153,1
1000000,merge,mta,12,5.25984,21.6306,0.015869,26.9063,1
1000000,merge,mta,12,5.3103,21.9766,0.014497,27.3014,1
1000000,merge,mta,12,5.26748,21.9137,0.014567,27.1958,1
1000000,merge,mta,12,5.34733,21.8798,0.014127,27.2412,1
1000000,merge,mta,12,5.21701,22.6587,0.014937,27.8906,1
1000000,merge,mta,12,5.30448,22.0607,0.015389,27.3806,1
1000000,merge,mta,12,5.28382,22.3697,0.015639,27.6691,1
1000000,merge,mta,12,5.30814,22.2561,0.014738,27.579,1
1000000,merge,mta,12,5.218,22.2238,0.014046,27.4558,1
1000000,merge,mta,12,5.31342,21.9784,0.014858,27.3067,1
1000000,merge,mta,12,5.35655,22.2495,0.014437,27.6205,1
1000000,merge,mta,12,5.22667,22.4247,0.013706,27.6651,1
1000000,merge,mta,12,5.31655,21.8353,0.014277,27.1661,1
1000000,merge,mta,13,5.34666,20.9171,0.014417,26.2782,1
1000000,merge,mta,13,5.27735,20.6841,0.014086,25.9755,1
1000000,merge,mta,13,5.35307,20.9942,0.018835,26.3661,1
1000000,merge,mta,13,5.29093,20.4027,0.011752,25.7054,1
1000000,merge,mta,13,5.31804,21.1109,0.013205,26.4422,1
1000000,merge,mta,13,5.52474,20.2498,0.014047,25.7886,1
1000000,merge,mta,13,5.3848,20.8322,0.01599,26.233,1
1000000,merge,mta,13,5.3892,20.017,0.015008,25.4212,1
1000000,merge,mta,13,5.34805,19.9867,0.014828,25.3496,1
1000000,merge,mta,13,5.35893,20.9584,0.014627,26.332,1
1000000,merge,mta,13,5.38583,21.0192,0.014146,26.4192,1
1000000,merge,mta,13,5.55519,20.5469,0.014157,26.1163,1
1000000,merge,mta,13,5.40773,21.4382,0.017303,26.8632,1
1000000,merge,mta,13,5.41444,22.2286,0.01626,27.6593,1
1000000,merge,mta,13,5.3308,20.0915,0.014788,25.437,1
1000000,merge,mta,13,5.38114,20.5188,0.013575,25.9135,1
1000000,merge,mta,13,5.40855,20.7693,0.014287,26.1922,1
1000000,merge,mta,13,5.3665,20.3275,0.014317,25.7084,1
1000000,merge,mta,13,5.32402,20.6779,0.012503,26.0144,1
1000000,merge,mta,13,5.35517,20.7063,0.014076,26.0756,1
1000000,merge,mta,13,5.31775,20.162,0.014347,25.4941,1
1000000,merge,mta,13,5.33143,20.841,0.017954,26.1903,1
1000000,merge,mta,13,5.3294,20.4916,0.014357,25.8354,1
1000000,merge,mta,13,5.45088,20.4668,0.014156,25.9318,1
1000000,merge,mta,13,5.36975,20.6678,0.014176,26.0517,1
1000000,merge,mta,13,5.45119,20.6551,0.020859,26.1272,1
1000000,merge,mta,13,5.35614,20.7653,0.014207,26.1357,1
1000000,merge,mta,13,5.34213,20.6345,0.014577,25.9912,1
1000000,merge,mta,13,5.3092,21.2555,0.013525,26.5782,1
1000000,merge,mta,13,5.3205,20.307,0.015088,25.6425,1
1000000,merge,mta,13,5.32207,20.8236,0.015098,26.1608,1
1000000,merge,mta,13,5.29662,20.7644,0.013855,26.0749,1
1000000,merge,mta,13,5.34515,20.7191,0.020508,26.0847,1
1000000,merge,mta,13,5.34108,20.5034,0.014877,25.8593,1
1000000,merge,mta,13,5.35524,20.7036,0.013866,26.0727,1
1000000,merge,mta,13,5.34823,21.4023,0.013405,26.7639,1
1000000,merge,mta,13,5.37882,20.7946,0.013075,26.1865,1
1000000,merge,mta,13,5.41282,21.0507,0.014066,26.4776,1
1000000,merge,mta,13,5.37282,22.0404,0.013545,27.4267,1
1000000,merge,mta,13,5.56916,21.0129,0.012523,26.5946,1
1000000,merge,mta,13,5.34684,22.4274,0.012283,27.7865,1
1000000,merge,mta,13,6.17779,21.4872,0.015349,27.6803,1
1000000,merge,mta,13,5.92756,20.6838,0.022602,26.634,1
1000000,merge,mta,13,5.95369,21.5146,0.016942,27.4852,1
1000000,merge,mta,13,5.93164,20.8681,0.014858,26.8146,1
1000000,merge,mta,13,5.93038,20.1461,0.057307,26.1338,1
1000000,merge,mta,13,5.38475,20.7456,0.019396,26.1498,1
1000000,merge,mta,13,5.45732,21.9078,0.012553,27.3777,1
1000000,merge,mta,13,7.87509,21.5291,0.017092,29.4213,1
1000000,merge,mta,13,5.9756,20.6003,0.011852,26.5877,1
1000000,merge,mta,13,5.54169,21.0942,0.014197,26.6501,1
1000000,merge,mta,13,5.4461,20.5572,0.012854,26.0161,1
1000000,merge,mta,13,5.38894,21.1048,0.014517,26.5082,1
1000000,merge,mta,13,5.58529,20.9132,0.013565,26.512,1
1000000,merge,mta,13,5.36151,20.844,0.014697,26.2203,1
1000000,merge,mta,13,5.43468,21.3048,0.015649,26.7552,1
1000000,merge,mta,13,5.58115,21.6646,0.014086,27.2599,1
1000000,merge,mta,13,5.44919,20.7797,0.017162,26.246,1
1000000,merge,mta,13,5.45086,21.3633,0.013585,26.8277,1
1000000,merge,mta,13,5.6567,21.0654,0.017683,26.7398,1
1000000,merge,mta,13,5.40876,20.5632,0.014207,25.9862,1
1000000,merge,mta,13,5.36165,20.77,0.014256,26.1459,1
1000000,merge,mta,13,5.36794,20.7171,0.013395,26.0984,1
1000000,merge,mta,13,5.38328,20.5723,0.012844,25.9684,1
1000000,merge,mta,13,5.37847,20.7856,0.013194,26.1773,1
1000000,merge,mta,13,5.42005,20.542,0.013215,25.9752,1
1000000,merge,mta,13,5.38437,20.4586,0.013866,25.8568,1
1000000,merge,mta,13,5.35231,20.3196,0.014667,25.6866,1
1000000,merge,mta,13,5.29695,20.3744,0.014277,25.6856,1
1000000,merge,mta,13,5.3707,21.2813,0.013566,26.6655,1
1000000,merge,mta,13,5.35704,20.5583,0.013475,25.9288,1
1000000,merge,mta,13,5.44942,20.9453,0.012864,26.4076,1
1000000,merge,mta,13,5.29941,20.1109,0.014607,25.425,1
1000000,merge,mta,13,5.35514,21.4702,0.013916,26.8393,1
1000000,merge,mta,13,5.34225,20.8613,0.017132,26.2206,1
1000000,merge,mta,13,5.30771,20.0989,0.014497,25.4211,1
1000000,merge,mta,13,5.38485,20.2408,0.01638,25.642,1
1000000,merge,mta,13,5.34786,20.5996,0.014086,25.9616,1
1000000,merge,mta,13,5.28042,21.0342,0.013545,26.3282,1
1000000,merge,mta,13,5.33347,21.6715,0.013345,27.0183,1
1000000,merge,mta,13,5.38739,28.5651,0.013515,33.966,1
1000000,merge,mta,13,5.42702,20.9183,0.013816,26.3592,1
1000000,merge,mta,13,5.37272,20.6052,0.013365,25.9913,1
1000000,merge,mta,13,5.33093,20.4475,0.014698,25.7932,1
1000000,merge,mta,13,5.36438,20.9171,0.016511,26.298,1
1000000,merge,mta,13,5.3446,20.4037,0.019277,25.7676,1
1000000,merge,mta,13,5.36533,20.683,0.013896,26.0622,1
1000000,merge,mta,13,5.4852,20.5473,0.013665,26.0462,1
1000000,merge,mta,13,5.27762,20.149,0.014297,25.4409,1
1000000,merge,mta,13,5.44575,20.9644,0.014286,26.4244,1
1000000,merge,mta,13,5.32331,20.5016,0.013936,25.8388,1
1000000,merge,mta,13,5.37222,20.615,0.013084,26.0003,1
1000000,merge,mta,13,5.36866,20.4514,0.013776,25.8339,1
1000000,merge,mta,13,5.40491,22.4357,0.013575,27.8541,1
1000000,merge,mta,13,5.37191,20.5743,0.014818,25.961,1
1000000,merge,mta,13,5.35579,20.4279,0.017092,25.8008,1
1000000,merge,mta,13,5.32681,21.2292,0.015649,26.5716,1
1000000,merge,mta,13,5.38345,21.3083,0.016791,26.7086,1
1000000,merge,mta,13,5.27264,20.4766,0.013947,25.7632,1
1000000,merge,mta,13,5.36112,20.8111,0.013395,26.1856,1
1000000,merge,mta,14,5.37427,19.964,0.012774,25.3511,1
1000000,merge,mta,14,5.40221,20.0263,0.013616,25.4421,1
1000000,merge,mta,14,5.35066,20.3963,0.015098,25.7621,1
1000000,merge,mta,14,5.39341,20.441,0.013596,25.848,1
1000000,merge,mta,14,5.38775,20.7931,0.014548,26.1954,1
1000000,merge,mta,14,5.56065,20.6923,0.014698,26.2676,1
1000000,merge,mta,14,5.32795,20.0202,0.013845,25.362,1
1000000,merge,mta,14,5.38052,20.9436,0.013525,26.3376,1
1000000,merge,mta,14,5.32949,20.2833,0.013755,25.6265,1
1000000,merge,mta,14,5.29398,20.2502,0.016531,25.5607,1
1000000,merge,mta,14,5.34797,20.1681,0.016361,25.5324,1
1000000,merge,mta,14,5.46178,20.7614,0.015869,26.2391,1
1000000,merge,mta,14,5.28058,20.1794,0.017223,25.4772,1
1000000,merge,mta,14,5.41366,21.3195,0.014928,26.7481,1
1000000,merge,mta,14,5.46974,20.336,0.013475,25.8192,1
1000000,merge,mta,14,5.32277,19.9584,0.014116,25.2952,1
1000000,merge,mta,14,5.47593,20.9568,0.016992,26.4498,1
1000000,merge,mta,14,5.34248,20.4455,0.014167,25.8022,1
1000000,merge,mta,14,5.30479,20.6248,0.012944,25.9426,1
1000000,merge,mta,14,5.36397,20.5903,0.013806,25.9681,1
1000000,merge,mta,14,5.42507,20.5734,0.013816,26.0123,1
1000000,merge,mta,14,5.51035,20.2662,0.014707,25.7913,1
1000000,merge,mta,14,5.38199,19.7658,0.014877,25.1626,1
1000000,merge,mta,14,5.4005,19.6657,0.014747,25.081,1
1000000,merge,mta,14,5.40524,19.8345,0.013435,25.2532,1
1000000,merge,mta,14,5.39257,19.9634,0.013755,25.3697,1
1000000,merge,mta,14,5.3721,19.8532,0.013365,25.2387,1
1000000,merge,mta,14,5.37985,19.8445,0.013746,25.2381,1
1000000,merge,mta,14,5.41247,20.4588,0.01602,25.8873,1
1000000,merge,mta,14,5.52046,20.8686,0.016831,26.4059,1
1000000,merge,mta,14,5.37061,19.9445,0.013655,25.3287,1
1000000,merge,mta,14,5.49512,19.98,0.013605,25.4887,1
1000000,merge,mta,14,5.49103,20.3357,0.013636,25.8404,1
1000000,merge,mta,14,5.35337,19.7174,0.013855,25.0846,1
1000000,merge,mta,14,5.35668,20.1735,0.01607,25.5462,1
1000000,merge,mta,14,5.37974,20.4092,0.016861,25.8058,1
